name,user rating,Price,MS Office Provided,Dedicated Graphic Memory Capacity,SSD Capacity,Graphic Processor,Number of Cores,Operating System,Refresh Rate,Brand,Professional,Gaming,EveryDay,Processor,RAM(in GB),Price_Normalized,SSD Capacity (In Gb),SSD Capacity Normalized,Normalized review,Number of Cores_Normalized,HDD Capacity,HDD Capacity_Normalized,Price_Category,Pocket Friendly,Mid Range,High End,laptop_Link
"acer aspire 7 ryzen 5 quad core 3550h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650 ti) a715-41g-r7yz gaming laptop  (15.6 inch, charcoal black, 2.15 kg)",4.5,51990,0,4 gb,512 gb,nvidia geforce gtx 1650 ti,4,windows,,acer,0,1,0,,8,0.125874125874126,512,0.2,0.84375,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/51actUZe98L._AC_UL320_.jpg
"acer swift 5 core i7 11th gen intel evo - (16 gb/1 tb ssd/windows 10 home) sf514-55ta-72vg thin and light laptop  (14 inch, mist green, 1.05 kg)",4.3,93190,0,0,1 tb,intel integrated iris xe,4,windows,,acer,1,0,1,core i7 11th gen,16,0.26993006993007,1024,0.466666666666667,0.78125,0.230769230769231,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/91yXhj4zw5L._AC_UL320_.jpg
"acer predator helios 300 core i7 10th gen - (16 gb/2 tb ssd/windows 10 home/8 gb graphics/nvidia geforce rtx 2070 with max-q design/240 hz) ph315-53-7739 gaming laptop  (15.6 inch, abyssal black, 2.5 kg)",4.8,150490,0,8 gb,2 tb,nvidia geforce rtx 2070 with max-q design,8,windows,240 hz,acer,0,1,0,core i7 10th gen,16,0.47027972027972,2048,1,0.9375,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/81E2srXhKVL._AC_UL320_.jpg
"apple 2021 macbook pro m1 pro - (16 gb/1 tb ssd/mac os monterey) mkgq3hn/a  (14.2 inch, space grey?, 1.6 kg)",4.8,225990,0,0,1 tb,,10,mac,,apple,1,0,1,,16,0.734265734265734,1024,0.466666666666667,0.9375,0.692307692307692,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp16-spaceblack-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=1697311054290
"apple macbook air m1 - (8 gb/512 gb ssd/mac os big sur) z12a000d3  (13.3 inch, gold, 1.29 kg)",4.7,102990,0,0,512 gb,,8,mac,,apple,1,0,1,,8,0.304195804195804,512,0.2,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=1697230830200
"apple macbook pro m1 - (8 gb/1 tb ssd/mac os big sur) z11b0008s  (13.3 inch, space grey, 1.4 kg)",4.7,149990,0,0,1 tb,,8,mac,,apple,1,0,1,,8,0.468531468531469,1024,0.466666666666667,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=1
"apple macbook air m1 - (8 gb/512 gb ssd/mac os big sur) z12400092  (13.3 inch, space grey, 1.29 kg)",4.7,102990,0,0,512 gb,,8,mac,,apple,1,0,1,,8,0.304195804195804,512,0.2,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=1697230830200
"apple 2020 macbook air m1 - (8 gb/512 gb ssd/mac os big sur) mgna3hn/a  (13.3 inch, silver, 1.29 kg)",4.7,102990,0,0,512 gb,,8,mac,,apple,1,0,1,,8,0.304195804195804,512,0.2,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook pro m1 - (8 gb/512 gb ssd/mac os big sur) mydc2hn/a  (13.3 inch, silver, 1.4 kg)",4.6,127990,0,0,512 gb,,8,mac,,apple,1,0,1,,8,0.391608391608392,512,0.2,0.875,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook pro m1 - (8 gb/256 gb ssd/mac os big sur) myd82hn/a  (13.3 inch, space grey, 1.4 kg)",4.7,107990,0,0,256 gb,,8,mac,,apple,1,0,1,,8,0.321678321678322,256,0.0666666666666667,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook air m1 - (8 gb/256 gb ssd/mac os big sur) mgn63hn/a  (13.3 inch, space grey, 1.29 kg)",4.7,87990,0,0,256 gb,,8,mac,,apple,1,0,1,,8,0.251748251748252,256,0.0666666666666667,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook air m1 - (8 gb/256 gb ssd/mac os big sur) mgnd3hn/a  (13.3 inch, gold, 1.29 kg)",4.7,87990,0,0,256 gb,,8,mac,,apple,1,0,1,,8,0.251748251748252,256,0.0666666666666667,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook pro m1 - (8 gb/256 gb ssd/mac os big sur) myda2hn/a  (13.3 inch, silver, 1.4 kg)",4.7,107990,0,0,256 gb,,8,mac,,apple,1,0,1,,8,0.321678321678322,256,0.0666666666666667,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook air m1 - (8 gb/512 gb ssd/mac os big sur) mgn73hn/a  (13.3 inch, space grey, 1.29 kg)",4.7,104990,0,0,512 gb,,8,mac,,apple,1,0,1,,8,0.311188811188811,512,0.2,0.90625,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"apple 2020 macbook pro m1 - (8 gb/512 gb ssd/mac os big sur) myd92hn/a  (13.3 inch, space grey, 1.4 kg)",4.6,127990,0,0,512 gb,,8,mac,,apple,1,0,1,,8,0.391608391608392,512,0.2,0.875,0.538461538461539,0,0,High End,0,0,1,https://store.storeimages.cdn-apple.com/4668/as-images.apple.com/is/mbp14-spacegray-select-202310?wid=452&hei=420&fmt=jpeg&qlt=95&.v=0
"asus rog strix scar 17 core i9 12th gen - (32 gb/1 tb ssd/windows 11 home/8 gb graphics/nvidia geforce rtx 3070 ti) g733zw-ll139ws gaming laptop  (17.3 inch, off black, 2.90 kg, with ms office)",5,234990,1,8 gb,1 tb,nvidia geforce rtx 3070 ti,14,windows,,asus,0,1,0,core i9 12th gen,32,0.765734265734266,1024,0.466666666666667,1,1,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus rog strix scar 15 core i9 12th gen - (32 gb/1 tb ssd/windows 11 home/8 gb graphics/nvidia geforce rtx 3070 ti) g533zw-ln136ws gaming laptop  (15.6 inch, off black, 2.30 kg, with ms office)",4.20623188405797,229990,1,8 gb,1 tb,nvidia geforce rtx 3070 ti,14,windows,,asus,0,1,0,core i9 12th gen,32,0.748251748251748,1024,0.466666666666667,0.751947463768116,1,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus tuf gaming f15 core i5 10th gen - (8 gb/1 tb ssd/windows 11 home/4 gb graphics/nvidia geforce gtx 1650/144 hz) fx506lh-hn310w gaming laptop  (15.6 inch, black, 2.30 kg)",4.7,64990,0,4 gb,1 tb,nvidia geforce gtx 1650,4,windows,144 hz,asus,0,1,0,core i5 10th gen,8,0.171328671328671,1024,0.466666666666667,0.90625,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus ryzen 7 dual core 7th gen - (16 gb/512 gb hdd/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx3050- 4gb) fa506ic-hn075w gaming laptop  (15.6 inch, black)",4.20623188405797,82980,0,4 gb,512 gb,nvidia geforce rtx3050- 4gb,,windows,,asus,0,1,0,ryzen 7 dual core 7th gen,16,0.234230769230769,512,0.2,0.751947463768116,0,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus ryzen 3 quad core 3rd gen - (8 gb/256 gb ssd/windows 11 home) m515da-br322ws laptop  (15.6 inch, silver, with ms office)",4.7,36949,1,0,256 gb,amd radeon amd redeon,,windows,,asus,0,0,0,ryzen 3 quad core 3rd gen,8,0.0732832167832168,256,0.0666666666666667,0.90625,0,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus rog flow x13 (2021) ryzen 9 octa core ryzen 9 5900hs 5th gen - (32 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) gv301qh-k6461ts 2 in 1 gaming laptop  (13.4 inch, black, 1.3 kg, with ms office)",4.20623188405797,129990,1,4 gb,1 tb,nvidia geforce gtx 1650,8,windows,120 hz,asus,0,1,0,ryzen 9 octa core ryzen 9 5900hs 5th gen,32,0.398601398601399,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 15 oled core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) k513ea-l301ws laptop  (15.6 inch, hearty gold, 1.80 kg kg, with ms office)",4.20623188405797,47990,1,0,256 gb,intel integrated intel® uhd graphics,2,windows,,asus,0,0,0,core i3 11th gen,8,0.111888111888112,256,0.0666666666666667,0.751947463768116,0.0769230769230769,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus vivobook s14 oled (2022) intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km501ws thin and light laptop  (14 inch, neutral grey, 1.50 kg, with ms office)",4.6,74990,1,0,512 gb,intel integrated iris xe graphics,8,windows,,asus,1,0,1,core i5 12th gen,16,0.206293706293706,512,0.2,0.875,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus vivobook s14 oled (2022) intel evo core i7 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km702ws thin and light laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.20623188405797,94990,1,0,512 gb,intel integrated iris xe,6,windows,,asus,1,0,1,core i7 12th gen,16,0.276223776223776,512,0.2,0.751947463768116,0.384615384615385,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus zenbook 14 oled (2022) intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) ux3402za-km531ws thin and light laptop  (14 inch, ponder blue, 1.39 kg, with ms office)",4.20623188405797,89990,1,0,512 gb,intel integrated iris xe,12,windows,,asus,1,0,1,core i5 12th gen,16,0.258741258741259,512,0.2,0.751947463768116,0.846153846153846,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71c0GSxtEEL._AC_UL320_.jpg
"asus zenbook 14x (2022) space edition intel evo core i7 12th gen - (16 gb/1 tb ssd/windows 11 home) ux5401zas-kn711ws thin and light laptop  (14 inch, titanium, 1.40 kg, with ms office)",4.20623188405797,134990,1,0,1 tb,intel integrated iris xe,12,windows,,asus,1,0,1,core i7 12th gen,16,0.416083916083916,1024,0.466666666666667,0.751947463768116,0.846153846153846,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71-Fx3Vfq5L._AC_UL320_.jpg
"asus vivobook s14 oled (2022) intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km502ws thin and light laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.6,74990,1,0,512 gb,intel integrated iris xe graphics,8,windows,,asus,1,0,1,core i5 12th gen,16,0.206293706293706,512,0.2,0.875,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/81UWgnVKDBL._AC_UL320_.jpg
"asus zenbook 14 oled (2022) intel evo core i7 12th gen - (16 gb/512 gb ssd/windows 11 home) ux3402za-km731ws thin and light laptop  (14 inch, ponder blue, 1.39 kg, with ms office)",4.20623188405797,104990,1,0,512 gb,intel integrated iris xe,12,windows,,asus,1,0,1,core i7 12th gen,16,0.311188811188811,512,0.2,0.751947463768116,0.846153846153846,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus vivobook s14 oled (2022) intel evo core i7 12th gen - (16 gb/512 gb ssd/windows 11 home) s3402za-km701ws thin and light laptop  (14 inch, neutral grey, 1.50 kg, with ms office)",4.20623188405797,94990,1,0,512 gb,intel integrated iris xe graphics,8,windows,90 hz,asus,1,0,1,core i7 12th gen,16,0.276223776223776,512,0.2,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus zenbook 14x (2022) space edition intel evo core i5 12th gen - (16 gb/512 gb ssd/windows 11 home) ux5401zas-kn521ws thin and light laptop  (14 inch, titanium, 1.40 kg, with ms office)",4.20623188405797,114990,1,0,512 gb,intel integrated iris xe,12,windows,,asus,1,0,1,core i5 12th gen,16,0.346153846153846,512,0.2,0.751947463768116,0.846153846153846,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus ryzen 7 hexa core 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 rts) fa506ic-hn005t gaming laptop  (15.6 inch, graphite black)",4.20623188405797,80500,0,4 gb,512 gb,nvidia geforce rtx 3050 rts,,windows,,asus,0,1,0,ryzen 7 hexa core 10th gen,8,0.225559440559441,512,0.2,0.751947463768116,0,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus ryzen 9 octa core 10th gen - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx rtx3060-6gb) fa506qm-hn124w gaming laptop  (16.6 inch, graphite black)",4.20623188405797,106990,0,6 gb,512 gb,nvidia geforce rtx rtx3060-6gb,,windows,,asus,0,1,0,ryzen 9 octa core 10th gen,16,0.318181818181818,512,0.2,0.751947463768116,0,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus core i5 10th gen - (8 gb/256 gb ssd/windows 11 home) x515ja-bq511ws thin and light laptop  (15.6 inch, transparent silver, with ms office)",4.20623188405797,43430,1,0,256 gb,intel integrated intel,6,windows,,asus,0,0,0,core i5 10th gen,8,0.0959440559440559,256,0.0666666666666667,0.751947463768116,0.384615384615385,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) k513ea-l501ts laptop  (15.6 inch, hearty gold, with ms office)",4.20623188405797,65990,1,0,256 gb,intel integrated intel hd graphics,6,windows,,asus,1,0,1,core i5 11th gen,8,0.174825174825175,256,0.0666666666666667,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71c0GSxtEEL._AC_UL320_.jpg
"asus ryzen 7 quad core 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx gtx 1650 4gb graphics) g713ih-hx020t gaming laptop  (17.3 inch, gray)",4.20623188405797,82449,0,4 gb,512 gb,nvidia geforce gtx gtx 1650 4gb graphics,,windows,,asus,0,1,0,ryzen 7 quad core 10th gen,8,0.232374125874126,512,0.2,0.751947463768116,0,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71-Fx3Vfq5L._AC_UL320_.jpg
"asus core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) k413ea-eb522ws thin and light laptop  (14 inch, indie black, 1.40 kg, with ms office)",4.20623188405797,60990,1,0,512 gb,intel integrated iris xe,4,windows,,asus,1,0,1,core i5 11th gen,16,0.157342657342657,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/81UWgnVKDBL._AC_UL320_.jpg
"asus vivobook 15 (2021) core i5 10th gen - (8 gb/512 gb ssd/windows 11 home) x515ja-bq521ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",5,47990,1,0,512 gb,intel integrated uhd,4,windows,,asus,1,0,1,core i5 10th gen,8,0.111888111888112,512,0.2,1,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) x515ea-br312ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.20623188405797,36990,1,0,256 gb,intel integrated uhd,2,windows,,asus,1,0,1,core i3 11th gen,8,0.0734265734265734,256,0.0666666666666667,0.751947463768116,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus vivobook ultra k15 oled core i3 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) k513ea-l322ws thin and light laptop  (15.6 inch, indie black, 1.80 kg, with ms office)",4.20623188405797,50990,1,0,256 gb,intel integrated uhd,2,windows,,asus,1,0,1,core i3 11th gen,8,0.122377622377622,256,0.0666666666666667,0.751947463768116,0.0769230769230769,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 15 core i3 10th gen - (8 gb/1 tb hdd/windows 11 home) x515ja-bq302w thin and light laptop  (15.6 inch, transparent silver, 1.80 kg)",3.8,30990,0,0,,intel integrated uhd,2,windows,,asus,1,0,1,core i3 10th gen,8,0.0524475524475525,,,0.625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) k513ea-l513ws laptop  (15.6 inch, silver, with ms office)",4.20623188405797,67949,1,0,512 gb,intel integrated intel,6,windows,,asus,0,0,0,core i5 11th gen,16,0.181674825174825,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus core i5 11th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx rtx3050-4g) fx516pcz-hn090t gaming laptop  (15.6 inch, white)",4.20623188405797,78900,0,4 gb,1 tb,nvidia geforce rtx rtx3050-4g,6,windows,,asus,0,1,0,core i5 11th gen,8,0.219965034965035,1024,0.466666666666667,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 14 (2021) celeron dual core - (4 gb/256 gb ssd/windows 11 home) x415ma-bv011w thin and light laptop  (14 inch, transparent silver, 1.60 kg)",4.1,25990,0,0,256 gb,intel integrated uhd,2,windows,,asus,1,0,1,,4,0.034965034965035,256,0.0666666666666667,0.71875,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71c0GSxtEEL._AC_UL320_.jpg
"asus ryzen 5 quad core 3rd gen - (8 gb/512 gb ssd/windows 11 home) m515da-bq512ws thin and light laptop  (15.6 inch, transparent silver, with ms office)",4.20623188405797,44900,1,0,512 gb,amd radeon,,windows,,asus,1,0,1,ryzen 5 quad core 3rd gen,8,0.101083916083916,512,0.2,0.751947463768116,0,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71-Fx3Vfq5L._AC_UL320_.jpg
"asus core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) k513ea-l501ws laptop  (15.6 inch, hearty gold, with ms office)",4.20623188405797,66500,1,0,256 gb,intel integrated intel hd,6,windows,,asus,1,0,1,core i5 11th gen,8,0.176608391608392,256,0.0666666666666667,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/81UWgnVKDBL._AC_UL320_.jpg
"asus ryzen 7 quad core 10th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/amd radeon rtx3050- 4gb) g513ic-hn023ws gaming laptop  (15.6 inch, gray, with ms office)",4.20623188405797,89590,1,4 gb,512 gb,amd radeon rtx3050- 4gb,,windows,,asus,0,1,0,ryzen 7 quad core 10th gen,16,0.257342657342657,512,0.2,0.751947463768116,0,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus tuf gaming f15 core i7 12th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050 ti) fx577ze-hn056w gaming laptop  (15.6 inch, jaeger gray, 2.20 kg)",4.20623188405797,116990,0,4 gb,512 gb,nvidia geforce rtx 3050 ti,14,windows,,asus,0,1,0,core i7 12th gen,16,0.353146853146853,512,0.2,0.751947463768116,1,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus vivobook 14 (2021) ryzen 5 quad core 3500u - (8 gb/512 gb ssd/windows 11 home) m415da-eb712ws thin and light laptop  (14 inch, transparent silver, 1.60 kg, with ms office)",4.7,44990,1,0,512 gb,amd radeon vega 8,,windows,,asus,1,0,1,,8,0.101398601398601,512,0.2,0.90625,0,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook flip 14 core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) tp470ea-ec302ws 2 in 1 laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.20623188405797,49990,1,0,256 gb,intel integrated uhd graphics,2,windows,,asus,1,0,1,core i3 11th gen,8,0.118881118881119,256,0.0666666666666667,0.751947463768116,0.0769230769230769,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus vivobook 15 (2021) core i5 10th gen - (8 gb/1 tb hdd/windows 11 home) x515ja-bq501w thin and light laptop  (15.6 inch, transparent silver, 1.80 kg)",3.1,42990,0,0,,intel integrated uhd,4,windows,,asus,1,0,1,core i5 10th gen,8,0.0944055944055944,,,0.40625,0.230769230769231,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus celeron dual core - (4 gb/128 gb ssd/windows 11 home) br1100cka-gj0722w laptop  (11.6 inch, star grey, 1.26 kg)",4.20623188405797,24999,0,0,128 gb,intel integrated uhd graphics,2,windows,,asus,1,0,1,,4,0.0315,128,0,0.751947463768116,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus celeron dual core - (4 gb/128 gb ssd/windows 11 home) br1100fka-bp1104w laptop  (11.6 inch, star grey, 1.40 kg)",4,29990,0,0,128 gb,intel integrated uhd graphics,2,windows,,asus,1,0,1,,4,0.048951048951049,128,0,0.6875,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71c0GSxtEEL._AC_UL320_.jpg
"asus vivobook k15 oled ryzen 7 octa core 5700u - (16 gb/512 gb ssd/windows 11 home) km513ua-l711ws thin and light laptop  (15.6 inch, hearty gold, 1.80 kg, with ms office)",4.4,64990,1,0,512 gb,amd radeon radeon graphics,8,windows,,asus,1,0,1,,16,0.171328671328671,512,0.2,0.8125,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71-Fx3Vfq5L._AC_UL320_.jpg
"asus vivobook flip 14 core i5 11th gen - (8 gb/512 gb ssd/windows 11 home) tp470ea-ec512ws 2 in 1 laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.20623188405797,63990,1,0,512 gb,intel integrated iris xe graphics,4,windows,,asus,1,0,1,core i5 11th gen,8,0.167832167832168,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/81UWgnVKDBL._AC_UL320_.jpg
"asus vivobook k15 oled ryzen 7 octa core 5700u - (16 gb/512 gb ssd/windows 11 home) km513ua-l713ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,64990,1,0,512 gb,amd radeon radeon graphics,8,windows,,asus,1,0,1,,16,0.171328671328671,512,0.2,0.8125,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71lYhcc++AL._AC_UL320_.jpg
"asus vivobook 15 (2022) celeron quad core - (4 gb/256 gb ssd/windows 11 home) x515ma-br011w thin and light laptop  (15.6 inch, transparent silver, 1.80 kg)",4,26990,0,0,256 gb,intel integrated uhd,2,windows,,asus,1,0,1,,4,0.0384615384615385,256,0.0666666666666667,0.6875,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/616TNXcZcHL._AC_UL320_.jpg
"asus vivobook flip 14 core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) tp470ea-ec312ws 2 in 1 laptop  (14 inch, indie black, 1.50 kg, with ms office)",4.20623188405797,52990,1,0,512 gb,intel integrated uhd graphics,2,windows,,asus,1,0,1,core i3 11th gen,8,0.129370629370629,512,0.2,0.751947463768116,0.0769230769230769,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 15 (2021) core i3 10th gen - (8 gb/512 gb ssd/windows 11 home) x515ja-bq322ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.20623188405797,38990,1,0,512 gb,intel integrated uhd,2,windows,,asus,1,0,1,core i3 10th gen,8,0.0804195804195804,512,0.2,0.751947463768116,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus vivobook 14 (2021) ryzen 7 quad core 3700u - (16 gb/512 gb ssd/windows 11 home) m415da-eb512ws thin and light laptop  (14 inch, transparent silver, 1.60 kg, with ms office)",4.7,52990,1,0,512 gb,amd radeon rx vega 10,,windows,,asus,1,0,1,,16,0.129370629370629,512,0.2,0.90625,0,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71KXxVGeMVL._AC_UL320_.jpg
"asus vivobook 15 (2021) core i3 11th gen - (8 gb/1 tb hdd/windows 11 home) x515ea-br391w thin and light laptop  (15.6 inch, slate grey, 1.80 kg)",4.2,34990,0,0,,intel integrated uhd,2,windows,,asus,1,0,1,core i3 11th gen,8,0.0664335664335664,,,0.75,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
